,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
3909,1451628309,1.570166667,0.003416667,1.570166667,0.00025,0.495333333,0.077566667,0.08265,0.00485,0.006516667,0.012116667,0.001016667,0.0002,1.67E-05,0.352283333,0.001,0.004283333,0.097266667,0.003416667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3910,1451628310,1.70205,0.003366667,1.70205,0.000216667,0.490233333,0.112716667,0.082516667,0.004883333,0.00655,0.012183333,0.00105,0.000133333,1.67E-05,0.353933333,0.001,0.004266667,0.097,0.003366667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3911,1451628311,1.70905,0.0034,1.70905,0.0002,0.457083333,0.210583333,0.082316667,0.00495,0.006733333,0.012316667,0.000983333,0.0001,0,0.35295,0.001,0.004283333,0.0971,0.0034,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3912,1451628312,2.08655,0.003433333,2.08655,5.00E-05,0.438316667,0.610116667,0.082083333,0.005166667,0.006933333,0.012683333,0.000883333,0.0001,0,0.3494,0.001,0.0043,0.096633333,0.003433333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3913,1451628313,1.886916667,0.0034,1.886916667,8.33E-05,0.059466667,0.71545,0.081116667,0.018383333,0.007116667,0.013266667,0.000783333,0.000483333,1.67E-05,0.348683333,0.001,0.004266667,0.097133333,0.0034,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3914,1451628314,1.948683333,0.003366667,1.948683333,0.0001,0.021383333,0.686533333,0.080733333,0.005533333,0.007166667,0.013316667,0.0009,0.000566667,3.33E-05,0.348966667,0.001,0.004266667,0.097466667,0.003366667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3915,1451628315,2.182516667,0.00345,2.182516667,8.33E-05,0.021366667,0.678016667,0.080516667,0.0056,0.007133333,0.013266667,0.001,0.00065,0,0.315416667,0.001,0.004116667,0.097833333,0.00345,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3916,1451628316,2.44685,0.00365,2.44685,0.000116667,0.021366667,0.6773,0.080583333,0.00565,0.007283333,0.013266667,0.00105,0.000683333,1.67E-05,0.3998,0.00105,0.003916667,0.09825,0.00365,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3917,1451628317,2.379983333,0.00365,2.379983333,0.000133333,0.021366667,0.676833333,0.080383333,0.00565,0.007316667,0.01325,0.0011,0.000733333,0,0.2841,0.001,0.004033333,0.098116667,0.00365,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3918,1451628318,2.29355,0.003616667,2.29355,0.0001,0.0213,0.662966667,0.080616667,0.0056,0.007183333,0.013183333,0.001,0.000666667,1.67E-05,0.231233333,0.00105,0.0039,0.098383333,0.003616667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3919,1451628319,2.180316667,0.003683333,2.180316667,6.67E-05,0.021083333,0.586983333,0.08135,0.05655,0.006933333,0.01245,0.0007,0.000216667,1.67E-05,0.175716667,0.001166667,0.003766667,0.0988,0.003683333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3920,1451628320,1.825233333,0.003716667,1.825233333,3.33E-05,0.020616667,0.3689,0.081616667,0.145533333,0.0068,0.012266667,0.0005,0.000166667,0,0.055316667,0.001066667,0.003866667,0.098533333,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3921,1451628321,1.401233333,0.0037,1.401233333,0,0.019966667,0.078083333,0.08205,0.139133333,0.00705,0.012016667,0.000566667,3.33E-05,0,0.0324,0.00105,0.0039,0.098733333,0.0037,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3922,1451628322,1.45365,0.003716667,1.45365,0,0.02,0.077516667,0.234516667,0.147833333,0.00675,0.012466667,0.0005,0,0,0.03235,0.001,0.003883333,0.098833333,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3923,1451628323,1.630233333,0.0037,1.630233333,1.67E-05,0.0202,0.077833333,0.569466667,0.13715,0.006683333,0.012883333,0.00055,6.67E-05,1.67E-05,0.032316667,0.001016667,0.003883333,0.098466667,0.0037,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3924,1451628324,1.672083333,0.003733333,1.672083333,1.67E-05,0.02025,0.077233333,0.615316667,0.1366,0.00675,0.012916667,0.00055,0.0001,1.67E-05,0.03235,0.00105,0.003883333,0.0985,0.003733333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3925,1451628325,1.680466667,0.003716667,1.680466667,3.33E-05,0.094383333,0.078066667,0.620466667,0.136033333,0.006633333,0.012716667,0.000566667,0.000183333,0,0.0324,0.00105,0.0039,0.098633333,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3926,1451628326,1.692983333,0.003733333,1.692983333,5.00E-05,0.127416667,0.079483333,0.601983333,0.1356,0.006666667,0.012666667,0.00055,0.0002,0,0.032416667,0.00105,0.0039,0.09845,0.003733333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3927,1451628327,2.048466667,0.003716667,2.048466667,0.0003,0.497483333,0.079483333,0.60615,0.135,0.006383333,0.01215,0.0006,0.000516667,0,0.032216667,0.00105,0.003866667,0.0982,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3928,1451628328,2.142766667,0.003716667,2.142766667,0.000283333,0.492016667,0.157233333,0.61085,0.1347,0.00645,0.012216667,0.0006,0.000466667,1.67E-05,0.032216667,0.00105,0.003866667,0.09805,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3929,1451628329,2.212783333,0.003716667,2.212783333,0.000233333,0.457433333,0.244633333,0.608583333,0.1343,0.006466667,0.012333333,0.000566667,0.000366667,0,0.03215,0.00105,0.003866667,0.0979,0.003716667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3930,1451628330,2.823116667,0.003733333,2.823116667,8.33E-05,0.43675,0.6814,0.634766667,0.1341,0.0067,0.01265,0.0005,0.000166667,1.67E-05,0.03195,0.00105,0.003633333,0.09725,0.003733333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3931,1451628331,2.632316667,0.003733333,2.632316667,5.00E-05,0.050416667,0.702833333,0.626033333,0.134,0.00705,0.013216667,0.000433333,6.67E-05,1.67E-05,0.158033333,0.001183333,0.003433333,0.097883333,0.003733333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3932,1451628332,2.4911,0.00375,2.4911,3.33E-05,0.02275,0.67095,0.633233333,0.133983333,0.006916667,0.01325,0.00045,8.33E-05,1.67E-05,0.056,0.00105,0.0035,0.09785,0.00375,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3933,1451628333,2.610333333,0.003683333,2.610333333,3.33E-05,0.028566667,0.670933333,0.639016667,0.1334,0.0069,0.013233333,0.000533333,0.0001,0,0.032133333,0.001033333,0.0035,0.097866667,0.003683333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3934,1451628334,2.848283333,0.003616667,2.848283333,3.33E-05,0.0214,0.65945,0.7142,0.128966667,0.006933333,0.013166667,0.000566667,0.0001,1.67E-05,0.032466667,0.00105,0.003433333,0.097666667,0.003616667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3935,1451628335,2.6382,0.003666667,2.6382,3.33E-05,0.0212,0.589083333,0.70455,0.137716667,0.006866667,0.013116667,0.00055,5.00E-05,0,0.032316667,0.001066667,0.003466667,0.097533333,0.003666667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3936,1451628336,2.39255,0.003666667,2.39255,1.67E-05,0.020733333,0.36725,0.721183333,0.1475,0.0069,0.012916667,0.000533333,3.33E-05,1.67E-05,0.0323,0.00105,0.003483333,0.097883333,0.003666667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3937,1451628337,3.4522,0.00365,3.4522,3.33E-05,0.0198,0.076816667,0.7106,0.12425,0.006533333,0.01255,0.000733333,0.000166667,1.67E-05,0.032416667,1.4942,0.00345,0.0969,0.00365,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3938,1451628338,2.792333333,0.003633333,2.792333333,1.67E-05,0.019866667,0.071716667,0.64265,0.123816667,0.006516667,0.012566667,0.000683333,0.000133333,0,0.032416667,0.895733333,0.003516667,0.09705,0.003633333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3939,1451628339,1.947566667,0.003683333,1.947566667,1.67E-05,0.02005,0.063783333,0.685666667,0.123383333,0.006516667,0.012716667,0.000633333,0.000166667,0,0.032333333,0.00105,0.003516667,0.09785,0.003683333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3940,1451628340,1.972783333,0.003683333,1.972783333,3.33E-05,0.0201,0.062833333,0.718816667,0.122983333,0.006533333,0.012716667,0.000666667,0.000166667,1.67E-05,0.03235,0.001066667,0.00355,0.098116667,0.003683333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3941,1451628341,2.117466667,0.003633333,2.117466667,1.67E-05,0.020083333,0.066816667,0.72305,0.1226,0.006616667,0.0127,0.000683333,0.000166667,1.67E-05,0.0325,0.001066667,0.003483333,0.098233333,0.003633333,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3942,1451628342,2.091433333,0.00365,2.091433333,1.67E-05,0.020416667,0.206933333,0.71675,0.122366667,0.006633333,0.01285,0.00065,0.000133333,1.67E-05,0.032483333,0.001066667,0.0037,0.098166667,0.00365,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3943,1451628343,2.7363,0.003616667,2.7363,0.0002,0.340333333,0.49875,0.72355,0.1218,0.006616667,0.0126,0.000633333,0.000266667,3.33E-05,0.032333333,0.001066667,0.003766667,0.09735,0.003616667,34.21,partly-cloudy-night,0.66,10,Partly Cloudy,29.18,1009.58,5.59,0.27,244,0,23.94,0
3944,1451628344,2.342983333,0.00325,2.342983333,5.00E-05,0.0213,0.701,0.678433333,0.121733333,0.006916667,0.01315,0.00045,5.00E-05,1.67E-05,0.031966667,0.001033333,0.004033333,0.096816667,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3945,1451628345,2.167466667,0.00335,2.167466667,3.33E-05,0.02145,0.6882,0.65085,0.121433333,0.00685,0.013216667,0.000383333,0,3.33E-05,0.0317,0.001016667,0.004066667,0.097666667,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3946,1451628346,2.142366667,0.003316667,2.142366667,3.33E-05,0.021416667,0.654566667,0.659983333,0.121183333,0.0071,0.013216667,0.000416667,1.67E-05,3.33E-05,0.031733333,0.001016667,0.004066667,0.097866667,0.003316667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3947,1451628347,2.500933333,0.003216667,2.500933333,3.33E-05,0.021183333,0.65455,0.654333333,0.120933333,0.00705,0.013083333,0.00055,6.67E-05,1.67E-05,0.051966667,0.001083333,0.004016667,0.0971,0.003216667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3948,1451628348,2.373983333,0.00325,2.373983333,3.33E-05,0.021033333,0.5736,0.68865,0.120583333,0.006783333,0.013066667,0.00045,5.00E-05,0,0.151966667,0.001166667,0.004,0.097516667,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3949,1451628349,2.1105,0.00325,2.1105,1.67E-05,0.0208,0.44415,0.687083333,0.120433333,0.006716667,0.012983333,0.000533333,8.33E-05,1.67E-05,0.032116667,0.001033333,0.004066667,0.097866667,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3950,1451628350,1.647966667,0.003283333,1.647966667,3.33E-05,0.02,0.062683333,0.686966667,0.12005,0.0065,0.012666667,0.000583333,0.00025,0,0.03215,0.00105,0.00405,0.09835,0.003283333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3951,1451628351,1.638266667,0.003266667,1.638266667,3.33E-05,0.02,0.063016667,0.681433333,0.119966667,0.006783333,0.012666667,0.000566667,0.00025,1.67E-05,0.032083333,0.00105,0.004066667,0.098116667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3952,1451628352,1.638983333,0.003266667,1.638983333,1.67E-05,0.020033333,0.062116667,0.682983333,0.1198,0.006516667,0.0127,0.000583333,0.00025,3.33E-05,0.032183333,0.001066667,0.004083333,0.0984,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3953,1451628353,1.658066667,0.003266667,1.658066667,3.33E-05,0.020166667,0.09625,0.683033333,0.1195,0.0066,0.01275,0.000566667,0.000216667,0,0.03825,0.001033333,0.004066667,0.098216667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3954,1451628354,1.88965,0.003233333,1.88965,1.67E-05,0.020266667,0.192516667,0.677316667,0.14115,0.00655,0.0128,0.00045,0.000183333,1.67E-05,0.17335,0.001166667,0.004,0.097966667,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3955,1451628355,2.1958,0.003283333,2.1958,3.33E-05,0.021083333,0.5715,0.66835,0.1193,0.006833333,0.0131,0.000483333,0,1.67E-05,0.04455,0.00105,0.004033333,0.097216667,0.003283333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3956,1451628356,2.3326,0.003266667,2.3326,3.33E-05,0.021266667,0.704683333,0.6655,0.119083333,0.007083333,0.013133333,0.000483333,3.33E-05,1.67E-05,0.031933333,0.00105,0.00405,0.097216667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3957,1451628357,2.27875,0.003233333,2.27875,3.33E-05,0.021216667,0.65695,0.665683333,0.11875,0.006916667,0.013133333,0.000466667,3.33E-05,1.67E-05,0.031933333,0.00105,0.004033333,0.097183333,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3958,1451628358,2.28785,0.00325,2.28785,3.33E-05,0.021233333,0.653683333,0.678783333,0.118633333,0.006916667,0.013133333,0.000483333,3.33E-05,0,0.031916667,0.001033333,0.004033333,0.097183333,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3959,1451628359,2.287516667,0.00325,2.287516667,3.33E-05,0.021233333,0.653283333,0.67905,0.118383333,0.006883333,0.013133333,0.0005,1.67E-05,0,0.03195,0.00105,0.004033333,0.09695,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3960,1451628360,2.1889,0.003283333,2.1889,3.33E-05,0.02105,0.574633333,0.678966667,0.118283333,0.006816667,0.013066667,0.000466667,0,3.33E-05,0.03185,0.001033333,0.00405,0.097183333,0.003283333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3961,1451628361,2.03205,0.003266667,2.03205,1.67E-05,0.02085,0.446066667,0.6796,0.118183333,0.00685,0.013033333,0.000516667,8.33E-05,1.67E-05,0.031983333,0.001033333,0.00405,0.097766667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3962,1451628362,1.708483333,0.003216667,1.708483333,1.67E-05,0.02,0.061683333,0.68115,0.117933333,0.006533333,0.012683333,0.000616667,0.000183333,1.67E-05,0.0322,0.00105,0.004033333,0.098233333,0.003216667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3963,1451628363,1.473733333,0.00325,1.473733333,3.33E-05,0.020016667,0.062866667,0.682683333,0.041233333,0.006516667,0.0127,0.00075,0.000333333,3.33E-05,0.031933333,0.00105,0.004066667,0.098283333,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3964,1451628364,1.426633333,0.003266667,1.426633333,1.67E-05,0.020066667,0.06275,0.68405,0.004566667,0.0066,0.012733333,0.000866667,0.000383333,0,0.03195,0.00105,0.00405,0.098333333,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3965,1451628365,1.5656,0.0032,1.5656,1.67E-05,0.020033333,0.063066667,0.6808,0.004616667,0.006516667,0.012716667,0.000883333,0.000316667,0,0.032166667,0.00105,0.00405,0.098216667,0.0032,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3966,1451628366,1.422166667,0.003266667,1.422166667,3.33E-05,0.02,0.0631,0.676016667,0.0046,0.006833333,0.0127,0.00085,0.000366667,0,0.031883333,0.00105,0.00405,0.098033333,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3967,1451628367,1.51035,0.003216667,1.51035,1.67E-05,0.02,0.064633333,0.677366667,0.004616667,0.006583333,0.0127,0.0009,0.000333333,0,0.032033333,0.001033333,0.00405,0.098133333,0.003216667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3968,1451628368,1.6376,0.003216667,1.6376,1.67E-05,0.020316667,0.204966667,0.674866667,0.00505,0.006583333,0.012833333,0.000833333,0.000283333,0,0.032033333,0.00105,0.00405,0.0979,0.003216667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3969,1451628369,1.953816667,0.003266667,1.953816667,1.67E-05,0.020966667,0.518816667,0.659233333,0.00485,0.006766667,0.013033333,0.000766667,0.000116667,0,0.031933333,0.00105,0.004033333,0.0974,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3970,1451628370,2.335566667,0.0032,2.335566667,3.33E-05,0.021266667,0.693283333,0.65125,0.004966667,0.006883333,0.01315,0.000833333,1.67E-05,0,0.032183333,0.00105,0.004033333,0.097383333,0.0032,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3971,1451628371,2.1429,0.003266667,2.1429,5.00E-05,0.021316667,0.672683333,0.671033333,0.004883333,0.007,0.013183333,0.000733333,8.33E-05,1.67E-05,0.031916667,0.001033333,0.004033333,0.0977,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3972,1451628372,2.263533333,0.003233333,2.263533333,5.00E-05,0.021283333,0.653916667,0.67135,0.004933333,0.0069,0.013166667,0.000833333,5.00E-05,1.67E-05,0.032166667,0.00105,0.004016667,0.097483333,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3973,1451628373,2.078883333,0.00325,2.078883333,3.33E-05,0.021266667,0.6148,0.673133333,0.00525,0.006866667,0.013166667,0.00075,0.000116667,0,0.03195,0.001033333,0.00405,0.0978,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3974,1451628374,2.1634,0.0032,2.1634,3.33E-05,0.021133333,0.573916667,0.6723,0.004883333,0.006783333,0.013083333,0.000833333,8.33E-05,3.33E-05,0.032083333,0.001066667,0.004,0.097483333,0.0032,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3975,1451628375,1.590033333,0.003233333,1.590033333,1.67E-05,0.020116667,0.184833333,0.67795,0.030666667,0.006533333,0.012683333,0.00075,0.000283333,1.67E-05,0.031716667,0.00105,0.004033333,0.097466667,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3976,1451628376,1.4975,0.003233333,1.4975,3.33E-05,0.02,0.062583333,0.6774,0.0046,0.00665,0.012666667,0.000883333,0.00035,1.67E-05,0.032066667,0.001033333,0.004033333,0.098116667,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3977,1451628377,1.414633333,0.00325,1.414633333,1.67E-05,0.020066667,0.06175,0.680416667,0.004583333,0.006616667,0.0127,0.00085,0.000366667,1.67E-05,0.031866667,0.00105,0.004066667,0.098133333,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3978,1451628378,1.39515,0.00325,1.39515,3.33E-05,0.02005,0.0609,0.659916667,0.004966667,0.006483333,0.0127,0.000833333,0.000383333,1.67E-05,0.031883333,0.001066667,0.00405,0.09815,0.00325,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3979,1451628379,1.3843,0.003266667,1.3843,1.67E-05,0.020066667,0.06205,0.646266667,0.004616667,0.0065,0.012733333,0.000816667,0.000333333,1.67E-05,0.031933333,0.001033333,0.004066667,0.098033333,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3980,1451628380,1.547683333,0.003266667,1.547683333,1.67E-05,0.020283333,0.186983333,0.657383333,0.00465,0.006583333,0.012783333,0.000816667,0.000266667,1.67E-05,0.031883333,0.00105,0.004033333,0.097716667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3981,1451628381,1.8178,0.003266667,1.8178,0,0.020933333,0.409483333,0.654466667,0.0048,0.006816667,0.01305,0.0008,0.000183333,1.67E-05,0.032033333,0.001033333,0.004066667,0.09815,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3982,1451628382,2.142683333,0.003266667,2.142683333,5.00E-05,0.021516667,0.685416667,0.6489,0.00495,0.007166667,0.013283333,0.00075,6.67E-05,1.67E-05,0.03205,0.00105,0.004066667,0.098016667,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3983,1451628383,2.1351,0.003266667,2.1351,3.33E-05,0.02155,0.669666667,0.657116667,0.005316667,0.007,0.013266667,0.00075,6.67E-05,1.67E-05,0.032066667,0.001033333,0.004066667,0.0984,0.003266667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3984,1451628384,1.978883333,0.003316667,1.978883333,5.00E-05,0.021683333,0.64905,0.683516667,0.0049,0.006883333,0.01335,0.000733333,0.000133333,0,0.0319,0.001033333,0.004083333,0.098683333,0.003316667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3985,1451628385,1.856866667,0.00335,1.856866667,1.67E-05,0.021633333,0.624466667,0.679483333,0.004866667,0.006816667,0.0133,0.000683333,0.000133333,0,0.031683333,0.001016667,0.0041,0.098466667,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3986,1451628386,1.7897,0.003333333,1.7897,1.67E-05,0.021533333,0.570533333,0.6781,0.004833333,0.006866667,0.013266667,0.000683333,0.000166667,3.33E-05,0.03165,0.001,0.0041,0.098666667,0.003333333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3987,1451628387,1.424016667,0.003333333,1.424016667,0,0.020883333,0.262116667,0.68245,0.00465,0.0068,0.013016667,0.000733333,0.000333333,1.67E-05,0.031716667,0.001016667,0.004116667,0.099183333,0.003333333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3988,1451628388,1.192116667,0.00335,1.192116667,1.67E-05,0.020483333,0.06115,0.6913,0.0049,0.006566667,0.012883333,0.000766667,0.00045,0,0.03175,0.00105,0.004116667,0.09925,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3989,1451628389,1.182216667,0.00335,1.182216667,1.67E-05,0.020383333,0.0612,0.68175,0.00455,0.006533333,0.012866667,0.000783333,0.00045,1.67E-05,0.031733333,0.001033333,0.004116667,0.099066667,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3990,1451628390,1.191533333,0.00335,1.191533333,3.33E-05,0.02045,0.0616,0.690966667,0.004533333,0.0065,0.012866667,0.000783333,0.000466667,1.67E-05,0.0318,0.00105,0.004116667,0.099233333,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3991,1451628391,1.1917,0.003366667,1.1917,1.67E-05,0.020383333,0.062483333,0.69015,0.004533333,0.006533333,0.012866667,0.000783333,0.00045,1.67E-05,0.03175,0.001033333,0.004116667,0.09915,0.003366667,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3992,1451628392,1.337666667,0.003333333,1.337666667,1.67E-05,0.020616667,0.186483333,0.685233333,0.004583333,0.006666667,0.01295,0.000783333,0.000366667,1.67E-05,0.031683333,0.001033333,0.0041,0.0986,0.003333333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3993,1451628393,1.64415,0.00335,1.64415,0,0.0211,0.422516667,0.684466667,0.005116667,0.006733333,0.013116667,0.000716667,0.00025,0,0.031633333,0.001,0.0041,0.098416667,0.00335,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
3994,1451628394,2.27565,0.003233333,2.27565,5.00E-05,0.02155,0.69195,0.6738,0.004966667,0.006916667,0.01325,0.0008,1.67E-05,3.33E-05,0.032033333,0.00105,0.004,0.098033333,0.003233333,34.44,clear-night,0.65,10,Clear,28.74,1010.08,6.55,0.22,259,0,23.82,0
